Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=16, lr=0.0002, weight_decay=0.0004, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_origin_zero_220906')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:1795: UserWarning: nn.functional.tanh is deprecated. Use torch.tanh instead.
  warnings.warn("nn.functional.tanh is deprecated. Use torch.tanh instead.")
Loss at iteration 100 : 0.10617692768573761
Loss at iteration 110 : 0.08685209602117538
Loss at iteration 120 : 0.08023437112569809
Loss at iteration 130 : 0.09289762377738953
Loss at iteration 140 : 0.08479169011116028
Loss at iteration 150 : 0.08724123239517212
Loss at iteration 160 : 0.07398544251918793
Loss at iteration 170 : 0.07055285573005676
Loss at iteration 180 : 0.09871401637792587
Loss at iteration 190 : 0.0759892538189888
Loss at iteration 200 : 0.08740733563899994
Loss at iteration 210 : 0.07053317129611969
Loss at iteration 220 : 0.08197436481714249
Loss at iteration 230 : 0.07461439073085785
Loss at iteration 240 : 0.08483670651912689
Loss at iteration 250 : 0.07382168620824814
Loss at iteration 260 : 0.11347204446792603
Loss at iteration 270 : 0.09194066375494003
Loss at iteration 280 : 0.09116542339324951
Loss at iteration 290 : 0.09709189832210541
Loss at iteration 300 : 0.08115359395742416
The SSIM Value is: 0.6837167580922444
The PSNR Value is: 20.078043111165364
the epoch is: 130
Loss at iteration 10 : 0.05993219465017319
Loss at iteration 20 : 0.09982448816299438
Loss at iteration 30 : 0.10251828283071518
Loss at iteration 40 : 0.08092853426933289
Loss at iteration 50 : 0.09218120574951172
Loss at iteration 60 : 0.07923951745033264
Loss at iteration 70 : 0.07245344668626785
Loss at iteration 80 : 0.08453001827001572
Loss at iteration 90 : 0.08234597742557526
Loss at iteration 100 : 0.07520850002765656
Loss at iteration 110 : 0.07337537407875061
Loss at iteration 120 : 0.07141385972499847
Loss at iteration 130 : 0.09479652345180511
Loss at iteration 140 : 0.09380292892456055
Loss at iteration 150 : 0.09888356924057007
Loss at iteration 160 : 0.08436565101146698
Loss at iteration 170 : 0.08440333604812622
Loss at iteration 180 : 0.07730858027935028
Loss at iteration 190 : 0.11620074510574341
Loss at iteration 200 : 0.07709865272045135
Loss at iteration 210 : 0.08431929349899292
Loss at iteration 220 : 0.07560016214847565
Loss at iteration 230 : 0.07149603217840195
Loss at iteration 240 : 0.06997360289096832
Loss at iteration 250 : 0.08957263082265854
Loss at iteration 260 : 0.07457015663385391
Loss at iteration 270 : 0.0727757140994072
Loss at iteration 280 : 0.0856330394744873
Loss at iteration 290 : 0.07371130585670471
Loss at iteration 300 : 0.09439840167760849
The SSIM Value is: 0.6845271130402882
The PSNR Value is: 20.289100901285806
the epoch is: 131
Loss at iteration 10 : 0.07755661010742188
Loss at iteration 20 : 0.08629073202610016
Loss at iteration 30 : 0.07634641975164413
Loss at iteration 40 : 0.07096771895885468
Loss at iteration 50 : 0.08894803375005722
Loss at iteration 60 : 0.09354188293218613
Loss at iteration 70 : 0.06772252172231674
Loss at iteration 80 : 0.06939589977264404
Loss at iteration 90 : 0.09291764348745346
Loss at iteration 100 : 0.08635048568248749
Loss at iteration 110 : 0.08472892642021179
Loss at iteration 120 : 0.07216084003448486
Loss at iteration 130 : 0.09075769037008286
Loss at iteration 140 : 0.08017026633024216
Loss at iteration 150 : 0.06285883486270905
Loss at iteration 160 : 0.07762711495161057
Loss at iteration 170 : 0.07580634951591492
Loss at iteration 180 : 0.07919257134199142
Loss at iteration 190 : 0.1170181930065155
Loss at iteration 200 : 0.09563243389129639
Loss at iteration 210 : 0.07343457639217377
Loss at iteration 220 : 0.08744506537914276
Loss at iteration 230 : 0.09328655898571014
Loss at iteration 240 : 0.07871651649475098
Loss at iteration 250 : 0.07216786593198776
Loss at iteration 260 : 0.07206691801548004
Loss at iteration 270 : 0.07496008276939392
Loss at iteration 280 : 0.08479966223239899
Loss at iteration 290 : 0.062405794858932495
Loss at iteration 300 : 0.07927168905735016
The SSIM Value is: 0.687748247385025
The PSNR Value is: 20.347768783569336
the epoch is: 132
Loss at iteration 10 : 0.09707222878932953
Loss at iteration 20 : 0.06748505681753159
Loss at iteration 30 : 0.06084996089339256
Loss at iteration 40 : 0.07546145468950272
Loss at iteration 50 : 0.07410994172096252
Loss at iteration 60 : 0.10573890805244446
Loss at iteration 70 : 0.07815930247306824
Loss at iteration 80 : 0.09095412492752075
Loss at iteration 90 : 0.07038119435310364
Loss at iteration 100 : 0.09607519954442978
Loss at iteration 110 : 0.07567154616117477
Loss at iteration 120 : 0.09001588821411133
Loss at iteration 130 : 0.08282848447561264
Loss at iteration 140 : 0.09096533060073853
Loss at iteration 150 : 0.07939690351486206
Loss at iteration 160 : 0.06638303399085999
Loss at iteration 170 : 0.07982143759727478
Loss at iteration 180 : 0.08130042254924774
Loss at iteration 190 : 0.08702077716588974
Loss at iteration 200 : 0.06991727650165558
Loss at iteration 210 : 0.08641499280929565
Loss at iteration 220 : 0.08602118492126465
Loss at iteration 230 : 0.09049543738365173
Loss at iteration 240 : 0.09571220725774765
Loss at iteration 250 : 0.09045635163784027
Loss at iteration 260 : 0.07434156537055969
Loss at iteration 270 : 0.0928424745798111
Loss at iteration 280 : 0.0645456463098526
Loss at iteration 290 : 0.08914901316165924
Loss at iteration 300 : 0.09964387863874435
The SSIM Value is: 0.6838126063346863
The PSNR Value is: 20.117578061421714
the epoch is: 133
Loss at iteration 10 : 0.07288237661123276
Loss at iteration 20 : 0.09215845912694931
Loss at iteration 30 : 0.07893263548612595
Loss at iteration 40 : 0.09148707240819931
Loss at iteration 50 : 0.09383666515350342
Loss at iteration 60 : 0.0832003578543663
Loss at iteration 70 : 0.08214666694402695
Loss at iteration 80 : 0.07519086450338364
Loss at iteration 90 : 0.07746928185224533
Loss at iteration 100 : 0.08639216423034668
Loss at iteration 110 : 0.08385130017995834
Loss at iteration 120 : 0.09698822349309921
Loss at iteration 130 : 0.08107639849185944
Loss at iteration 140 : 0.0744711309671402
Loss at iteration 150 : 0.08705055713653564
Loss at iteration 160 : 0.08358283340930939
Loss at iteration 170 : 0.08640742301940918
Loss at iteration 180 : 0.0824495330452919
Loss at iteration 190 : 0.07933415472507477
Loss at iteration 200 : 0.08369868248701096
Loss at iteration 210 : 0.08056795597076416
Loss at iteration 220 : 0.08026382327079773
Loss at iteration 230 : 0.08910471200942993
Loss at iteration 240 : 0.08567028492689133
Loss at iteration 250 : 0.07057076692581177
Loss at iteration 260 : 0.06773260235786438
Loss at iteration 270 : 0.08571787923574448
Loss at iteration 280 : 0.08095256239175797
Loss at iteration 290 : 0.07607868313789368
Loss at iteration 300 : 0.08135408163070679
The SSIM Value is: 0.6874241948127746
The PSNR Value is: 20.186058807373048
the epoch is: 134
Loss at iteration 10 : 0.07368297874927521
Loss at iteration 20 : 0.08404593169689178
Loss at iteration 30 : 0.0762626975774765
Loss at iteration 40 : 0.0852874368429184
Loss at iteration 50 : 0.07675434648990631
Loss at iteration 60 : 0.09961692988872528
Loss at iteration 70 : 0.09098874032497406
Loss at iteration 80 : 0.11401206254959106
Loss at iteration 90 : 0.09606149047613144
Loss at iteration 100 : 0.09358245134353638
Loss at iteration 110 : 0.08177103102207184
Loss at iteration 120 : 0.08946937322616577
Loss at iteration 130 : 0.08117175847291946
Loss at iteration 140 : 0.10748838633298874
Loss at iteration 150 : 0.07619050145149231
Loss at iteration 160 : 0.08727391809225082
Loss at iteration 170 : 0.0814761370420456
Loss at iteration 180 : 0.080741286277771
Loss at iteration 190 : 0.10523810237646103
Loss at iteration 200 : 0.0875534638762474
Loss at iteration 210 : 0.09109459817409515
Loss at iteration 220 : 0.06991751492023468
Loss at iteration 230 : 0.08321166783571243
Loss at iteration 240 : 0.09708045423030853
Loss at iteration 250 : 0.0801188051700592
Loss at iteration 260 : 0.09326328337192535
Loss at iteration 270 : 0.08715477585792542
Loss at iteration 280 : 0.0713859349489212
Loss at iteration 290 : 0.06711445748806
Loss at iteration 300 : 0.07642200589179993
The SSIM Value is: 0.6834928413232167
The PSNR Value is: 20.11903305053711
the epoch is: 135
Loss at iteration 10 : 0.09408114850521088
Loss at iteration 20 : 0.06368546187877655
Loss at iteration 30 : 0.08373002707958221
Loss at iteration 40 : 0.10057684779167175
Loss at iteration 50 : 0.0847930759191513
Loss at iteration 60 : 0.10137246549129486
Loss at iteration 70 : 0.08269816637039185
Loss at iteration 80 : 0.07860270142555237
Loss at iteration 90 : 0.09353631734848022
Loss at iteration 100 : 0.07431499660015106
Loss at iteration 110 : 0.07316818833351135
Loss at iteration 120 : 0.0809449702501297
Loss at iteration 130 : 0.09206774085760117
Loss at iteration 140 : 0.09363709390163422
Loss at iteration 150 : 0.07323916256427765
Loss at iteration 160 : 0.09653293341398239
Loss at iteration 170 : 0.08754219114780426
Loss at iteration 180 : 0.07694712281227112
Loss at iteration 190 : 0.08666326105594635
Loss at iteration 200 : 0.07244522869586945
Loss at iteration 210 : 0.07067599147558212
Loss at iteration 220 : 0.08595113456249237
Loss at iteration 230 : 0.07479613274335861
Loss at iteration 240 : 0.08131234347820282
Loss at iteration 250 : 0.08093355596065521
Loss at iteration 260 : 0.09369073808193207
Loss at iteration 270 : 0.07733183354139328
Loss at iteration 280 : 0.0779428780078888
Loss at iteration 290 : 0.06784918904304504
Loss at iteration 300 : 0.08905836194753647
The SSIM Value is: 0.6818759163220723
The PSNR Value is: 20.04389330546061
the epoch is: 136
Loss at iteration 10 : 0.0818605124950409
Loss at iteration 20 : 0.05706728249788284
Loss at iteration 30 : 0.06948354840278625
Loss at iteration 40 : 0.07813432067632675
Loss at iteration 50 : 0.09870439767837524
Loss at iteration 60 : 0.08407972753047943
Loss at iteration 70 : 0.0958886593580246
Loss at iteration 80 : 0.0881425142288208
Loss at iteration 90 : 0.07128245383501053
Loss at iteration 100 : 0.08474127948284149
Loss at iteration 110 : 0.08516602218151093
Loss at iteration 120 : 0.0686192587018013
Loss at iteration 130 : 0.08342155069112778
Loss at iteration 140 : 0.09077724814414978
Loss at iteration 150 : 0.09040148556232452
Loss at iteration 160 : 0.0955328643321991
Loss at iteration 170 : 0.08367379754781723
Loss at iteration 180 : 0.08387237787246704
Loss at iteration 190 : 0.09531861543655396
Loss at iteration 200 : 0.08907699584960938
Loss at iteration 210 : 0.10518401861190796
Loss at iteration 220 : 0.0916140004992485
Loss at iteration 230 : 0.09855329245328903
Loss at iteration 240 : 0.07759357243776321
Loss at iteration 250 : 0.06759738177061081
Loss at iteration 260 : 0.07376174628734589
Loss at iteration 270 : 0.08342775702476501
Loss at iteration 280 : 0.0891096293926239
Loss at iteration 290 : 0.09553258121013641
Loss at iteration 300 : 0.08019757270812988
The SSIM Value is: 0.6832735041777293
The PSNR Value is: 19.990638732910156
the epoch is: 137
Loss at iteration 10 : 0.05989770591259003
Loss at iteration 20 : 0.07588301599025726
Loss at iteration 30 : 0.09003238379955292
Loss at iteration 40 : 0.10619209706783295
Loss at iteration 50 : 0.0946580320596695
Loss at iteration 60 : 0.07087531685829163
Loss at iteration 70 : 0.08693688362836838
Loss at iteration 80 : 0.1055368036031723
Loss at iteration 90 : 0.09159110486507416
Loss at iteration 100 : 0.08129359781742096
Loss at iteration 110 : 0.06879112124443054
Loss at iteration 120 : 0.08070773631334305
Loss at iteration 130 : 0.06167777627706528
Loss at iteration 140 : 0.06729042530059814
Loss at iteration 150 : 0.09562385082244873
Loss at iteration 160 : 0.09424877166748047
Loss at iteration 170 : 0.07937861979007721
Loss at iteration 180 : 0.075668565928936
Loss at iteration 190 : 0.08783774822950363
Loss at iteration 200 : 0.07932399958372116
Loss at iteration 210 : 0.08816230297088623
Loss at iteration 220 : 0.08183564990758896
Loss at iteration 230 : 0.08392366766929626
Loss at iteration 240 : 0.09543143212795258
Loss at iteration 250 : 0.08677832782268524
Loss at iteration 260 : 0.10190229117870331
Loss at iteration 270 : 0.08065668493509293
Loss at iteration 280 : 0.10195299237966537
Loss at iteration 290 : 0.0913434773683548
Loss at iteration 300 : 0.08239391446113586
The SSIM Value is: 0.6857069671154022
The PSNR Value is: 20.08850892384847
the epoch is: 138
Loss at iteration 10 : 0.08055329322814941
Loss at iteration 20 : 0.09259792417287827
Loss at iteration 30 : 0.059831395745277405
Loss at iteration 40 : 0.08954696357250214
Loss at iteration 50 : 0.08525489270687103
Loss at iteration 60 : 0.0753738284111023
Loss at iteration 70 : 0.09919645637273788
Loss at iteration 80 : 0.08158405125141144
Loss at iteration 90 : 0.08029118925333023
Loss at iteration 100 : 0.08408902585506439
Loss at iteration 110 : 0.08161639422178268
Loss at iteration 120 : 0.08764898777008057
Loss at iteration 130 : 0.07788780331611633
Loss at iteration 140 : 0.08200393617153168
Loss at iteration 150 : 0.09125010669231415
Loss at iteration 160 : 0.08069545030593872
Loss at iteration 170 : 0.08587899059057236
Loss at iteration 180 : 0.08902373164892197
Loss at iteration 190 : 0.0973048061132431
Loss at iteration 200 : 0.05577126145362854
Loss at iteration 210 : 0.0912632867693901
Loss at iteration 220 : 0.07108240574598312
Loss at iteration 230 : 0.0841134786605835
Loss at iteration 240 : 0.11464548110961914
Loss at iteration 250 : 0.08463826030492783
Loss at iteration 260 : 0.1004277914762497
Loss at iteration 270 : 0.06962888687849045
Loss at iteration 280 : 0.07520410418510437
Loss at iteration 290 : 0.07258108258247375
Loss at iteration 300 : 0.08408021926879883
The SSIM Value is: 0.6840199212233226
The PSNR Value is: 20.194994036356608
the epoch is: 139
Loss at iteration 10 : 0.09886743873357773
Loss at iteration 20 : 0.08433598279953003
Loss at iteration 30 : 0.08641737699508667
Loss at iteration 40 : 0.10158931463956833
Loss at iteration 50 : 0.07109733670949936
Loss at iteration 60 : 0.08549870550632477
Loss at iteration 70 : 0.07776908576488495
Loss at iteration 80 : 0.07399463653564453
Loss at iteration 90 : 0.11143054813146591
Loss at iteration 100 : 0.06896161288022995
Loss at iteration 110 : 0.07667037844657898
Loss at iteration 120 : 0.09535844624042511
Loss at iteration 130 : 0.0815264880657196
Loss at iteration 140 : 0.081534743309021
Loss at iteration 150 : 0.07350406050682068
Loss at iteration 160 : 0.11078210175037384
Loss at iteration 170 : 0.08142013847827911
Loss at iteration 180 : 0.09395435452461243
Loss at iteration 190 : 0.08635632693767548
Loss at iteration 200 : 0.07693026959896088
Loss at iteration 210 : 0.08163684606552124
Loss at iteration 220 : 0.08835326880216599
Loss at iteration 230 : 0.07801277190446854
Loss at iteration 240 : 0.06680947542190552
Loss at iteration 250 : 0.09091393649578094
Loss at iteration 260 : 0.07880450785160065
Loss at iteration 270 : 0.06301823258399963
Loss at iteration 280 : 0.08220289647579193
Loss at iteration 290 : 0.08021385222673416
Loss at iteration 300 : 0.08502058684825897
The SSIM Value is: 0.6860535621643067
The PSNR Value is: 20.214869689941406
the epoch is: 140
Loss at iteration 10 : 0.07766900956630707
Loss at iteration 20 : 0.089256152510643
Loss at iteration 30 : 0.07854475826025009
Loss at iteration 40 : 0.08301049470901489
Loss at iteration 50 : 0.08569280803203583
Loss at iteration 60 : 0.07664572447538376
Loss at iteration 70 : 0.09086780995130539
Loss at iteration 80 : 0.07281290739774704
Loss at iteration 90 : 0.10004530847072601
Loss at iteration 100 : 0.06711846590042114
Loss at iteration 110 : 0.07861112058162689
Loss at iteration 120 : 0.08268895745277405
Loss at iteration 130 : 0.07666956633329391
Loss at iteration 140 : 0.07134947925806046
Loss at iteration 150 : 0.09278452396392822
Loss at iteration 160 : 0.07631625235080719
Loss at iteration 170 : 0.0814003199338913
Loss at iteration 180 : 0.09076827019453049
Loss at iteration 190 : 0.0653439462184906
Loss at iteration 200 : 0.07594268023967743
Loss at iteration 210 : 0.08430381119251251
Loss at iteration 220 : 0.0818171501159668
Loss at iteration 230 : 0.0659961923956871
Loss at iteration 240 : 0.12955062091350555
Loss at iteration 250 : 0.06722977757453918
Loss at iteration 260 : 0.0720590353012085
Loss at iteration 270 : 0.08084280043840408
Loss at iteration 280 : 0.09066402912139893
Loss at iteration 290 : 0.08995614945888519
Loss at iteration 300 : 0.09709852933883667
The SSIM Value is: 0.6868485530217489
The PSNR Value is: 20.099682108561197
the epoch is: 141
Loss at iteration 10 : 0.08661030232906342
Loss at iteration 20 : 0.08095851540565491
Loss at iteration 30 : 0.07812945544719696
Loss at iteration 40 : 0.08591573685407639
Loss at iteration 50 : 0.062058232724666595
Loss at iteration 60 : 0.06240134686231613
Loss at iteration 70 : 0.07692553102970123
